212139032  5 3999 4.84 26.74  4.65 0.37 0.59 14.04  6.58
212139103  5 3626 4.99  4.30  0.30 0.74 1.79 14.96  8.77
212139693  5 3520 5.03  2.28  0.23 0.93 4.52 16.88 10.15
212139802  5 5889 4.31 15.13  1.12 0.33 0.09 11.62  4.74
212139928  5 5481 4.47  3.98  0.29 0.52 3.15 12.69  4.66
212140171  5 5065 4.59 31.19  8.04 0.43 0.35 14.51  5.90
212140453  5 4139 4.78 11.03  0.68 0.91 3.35 13.81  8.09
212140970  5 4043 4.83 32.60  9.55 0.48 0.56 14.92  9.08
212141021  5 5119 4.56 13.12  0.88 0.69 1.80 13.30  5.80
212141440  5 4598 4.65 26.56  4.56 0.64 1.06 14.65  6.52
212141828  5 5955 4.25 15.19  1.13 0.37 0.20 11.96  3.44
212142153  5 3850 4.89 35.28 13.26 0.54 0.64 15.19  --- 
212142487  5 3501 5.05 22.19  2.66 0.53 0.81 16.26  --- 
212142638  5 4083 4.79 20.91  2.28 0.58 0.68 14.98  7.53
212142777  5 5301 4.52 12.12  0.77 0.84 1.25 14.12  5.49
212142940  5 4329 4.77 22.36  2.72 0.40 0.11 13.64  7.02
212143787  5 3930 4.87 20.52  2.17 0.61 0.50 14.61  6.52
212143835  5 4628 4.66 21.00  2.30 0.48 0.30 13.23  6.49
212144326  5 3839 4.91 19.12  1.83 0.42 1.06 14.38  7.35
212144340  5 3718 4.99 30.08  7.01 0.47 0.22 14.72 10.53
212144629  5 3873 4.89 20.11  2.06 0.74 1.32 14.78  8.61
212144630  5 5020 4.59 28.35  5.68 0.43 0.24 14.73  3.19
212144639  5 3497 5.05 32.78  9.76 0.47 1.13 15.62  9.62
212144672  5 5116 4.55 29.35  6.41 0.36 0.26 14.76  --- 
212144773  5 5270 4.51 20.50  2.17 0.33 0.13 13.36  --- 
212144959  5 4820 4.61 24.01  3.33 0.55 0.59 14.19  5.14
212145142  5 4038 4.83 31.85  8.72 0.31 0.72 16.28  9.24
212145673  5 3731 4.94 35.92 14.35 0.44 0.73 15.26  9.61
212145909  5 3903 4.87 15.56  1.18 0.34 0.32 13.38  7.58
212146306  5 3595 5.02 31.16  8.01 0.33 0.28 15.25  9.59
212146393  5 3592 5.01 22.29  2.70 0.44 0.32 15.31  --- 
212146842  5 3814 4.89 17.18  1.44 0.44 0.40 15.01  --- 
212147493  5 4177 4.76 19.30  1.87 0.43 0.22 13.70  7.56
212147538  5 5366 4.54 19.93  2.02 0.38 0.19 14.66  4.51
212147737  5 3604 4.99 35.29 13.28 0.33 0.57 15.36  --- 
212147869  5 5019 4.59 30.45  7.34 0.40 0.65 14.36  6.23
212147872  5 4553 4.65 15.64  1.19 0.51 0.60 13.80  --- 
212148439  5 5662 4.46 27.14  4.89 0.65 0.32 12.90  5.25
212148593  5 4320 4.72 24.19  3.40 0.57 0.95 14.69  6.73
212148667  5 3671 4.98 27.47  5.09 0.43 0.76 14.66  8.99
212149413  5 3826 4.90 27.81  5.31 0.47 0.33 14.02  8.48
212149601  5 4664 4.65 35.00 12.82 0.42 0.26 14.28  --- 
212149620  5 3377 5.10 36.96 16.29 0.71 3.35 15.36  8.58
212149781  5 4881 4.60 22.82  2.88 0.58 0.32 13.84  5.68
212149956  5 5031 4.50 22.37  2.72 0.39 1.34 13.35  4.77
212150262  5 3697 4.95 35.78 14.10 0.50 0.84 14.89  --- 
212150544  5 4960 4.59 26.76  4.67 0.31 0.17 13.43  5.92
212150572  5 5735 4.45 33.23 10.32 0.32 0.18 10.59  --- 
212150643  5 4466 4.69 22.44  2.75 0.75 1.16 14.37  6.81
212150698  5 3613 4.99 29.24  6.33 0.34 0.65 15.62  --- 
212150807  5 5607 4.50  5.98  0.37 0.65 1.61 11.83  --- 
212150957  5 5726 4.43  4.78  0.32 0.44 1.30 12.99  3.48
212151229  5 4163 4.77  7.36  0.43 0.91 3.25 15.59  --- 
212151443  5 4700 4.63  9.43  0.56 0.35 1.76 13.41  6.58
212151593  5 3640 4.99 34.76 12.45 0.55 0.98 14.27  9.14
212151661  5 5899 4.40 30.31  7.21 0.36 0.09 13.22  4.51
212151798  5 5654 4.46 21.12  2.34 0.33 0.08 12.87  4.13
212152021  5 3678 4.98 19.90  2.01 0.64 0.80 14.23  8.54
212152165  5 4680 4.64 28.24  5.60 0.65 0.44 14.52  6.21
212152176  5 3920 4.86 34.34 11.83 0.34 0.44 14.24  7.63
212152200  5 5098 4.64 24.30  3.45 0.38 0.10 12.92  6.17
212152710  5 4537 4.67 22.60  2.80 0.65 2.13 13.28  6.48
212152784  5 5097 4.56 14.54  1.04 0.78 2.23 14.01  5.73
212152885  5 3469 5.04 31.28  8.13 0.53 0.61 13.48  9.11
212153719  5 3569 4.99 16.75  1.37 0.80 1.75 15.36  9.09
212153751  5 3959 4.85 21.09  2.33 0.32 7.20 17.20  --- 
212153831  5 5848 4.39 22.33  2.71 0.71 0.64 13.33  2.87
212153944  5 3923 4.86 32.48  9.41 0.44 0.82 15.72  8.36
212154371  5 4146 4.79 15.58  1.19 0.54 0.46 14.32  6.64
212154377  5 5354 4.44 19.03  1.81 0.57 0.15 12.75  5.16
212154941  5 3990 4.83 30.22  7.14 0.31 0.18 14.32  7.55
212154949  5 3483 5.05 22.19  2.67 0.51 0.34 14.87  9.19
212155435  5 3590 5.03  6.48  0.39 0.70 2.45 15.87  --- 
212155693  5 4067 4.80 12.15  0.78 0.75 1.14 13.38  7.59
212155828  5 5453 4.53 27.20  4.93 0.48 0.27 14.57  5.34
212155831  5 4795 4.62 16.80  1.38 0.51 0.68 14.26  6.05
212156198  5 4839 4.60 18.97  1.80 0.81 0.89 14.45  6.59
212156336  5 5295 4.51 11.13  0.69 0.77 1.46 14.17  4.63
212156508  5 3666 4.98 34.70 12.36 0.72 0.61 13.94  8.43
212156647  5 3549 5.03 26.69  4.63 0.48 0.67 16.49  9.98
212156811  5 4024 4.84 31.38  8.22 0.33 0.53 17.29  --- 
212157002  5 5108 4.59 22.04  2.62 0.77 1.11 12.42  5.77
212157078  5 4035 4.82 34.68 12.33 0.50 0.61 14.07  --- 
212157328  5 6098 4.25 20.76  2.24 0.47 0.10 12.95  --- 
212157665  5 3960 4.84 14.15  0.99 0.69 0.51 15.68  7.35
212157841  5 3688 4.95 20.55  2.18 0.31 0.25 14.93  9.26
212157872  5 3568 5.03 31.57  8.42 0.48 1.00 16.59  --- 
212157951  5 5138 4.56 27.24  4.95 0.31 0.26 13.16  5.86
212158001  5 4214 4.76 16.70  1.36 0.78 1.31 15.33  6.57
212158631  5 3898 4.88 26.01  4.26 0.63 0.86 14.67  --- 
212158683  5 3951 4.85 25.53  4.01 0.37 0.39 14.30  --- 
212158720  5 4009 4.82 31.60  8.45 0.52 0.95 15.24  --- 
212158768  5 5125 4.53 31.53  8.38 0.64 0.50 12.19  4.91
212158804  5 3994 4.85 18.43  1.68 0.32 0.28 11.39  --- 
212158953  5 4635 4.63 21.82  2.55 0.71 1.49 13.77  5.81
212158954  5 5207 4.51  8.09  0.47 0.66 1.91 12.95  5.86
212159548  5 4530 4.66 26.04  4.27 0.42 0.95 14.71  6.63
212159555  5 4424 4.70 32.46  9.38 0.49 0.16 14.18  5.25
212159707  5 5056 4.59 10.34  0.62 0.34 1.76  9.33  5.87
212159743  5 4483 4.72 28.20  5.57 0.45 0.33 12.57  6.93
212159877  5 3725 4.95 32.18  9.07 0.61 1.05 15.22  8.47
212160087  5 5192 4.56 22.84  2.89 0.77 0.99 12.67  5.79
212160292  5 4520 4.75 32.15  9.04 0.32 0.42 15.75  6.82
212160810  5 4267 4.75  3.27  0.26 0.87 4.50 15.07  --- 
212160982  5 3721 4.98 13.01  0.87 0.88 3.96 14.48  8.03
212161008  5 4009 4.84 23.81  3.25 0.32 0.88 17.57  --- 
212161325  5 3914 4.88 20.81  2.25 0.73 0.50 13.74  7.08
212161728  5 4252 4.83 17.75  1.55 0.46 0.24 14.23  6.62
212161918  5 5375 4.48  4.75  0.31 0.69 3.81 12.49  5.25
212162267  5 3580 5.01 28.26  5.61 0.31 0.85 16.86  9.71
212162280  5 4028 4.83 31.63  8.48 0.55 0.67 14.25  6.58
212162485  5 5092 4.57 26.99  4.80 0.49 0.32 13.86  5.60
212162569  5 4930 4.60 20.51  2.17 0.74 0.71 12.91  5.48
212162615  5 3885 4.87  4.06  0.29 0.68 3.95 12.60  9.26
212162810  5 4968 4.61 29.38  6.44 0.35 0.21 13.52  6.19
212163217  5 4591 4.67 17.86  1.57 0.45 0.43 14.39  6.64
212163322  5 5035 4.58 17.63  1.52 0.41 0.35 14.66  5.91
212163753  5 5683 4.47  6.12  0.37 0.33 2.23 13.48  3.75
212163809  5 5009 4.60  8.56  0.50 0.71 1.37 13.70  6.22
212164176  5 5878 4.23  4.11  0.29 0.49 1.20 12.53  --- 
212164186  5 5052 4.57 12.00  0.76 0.76 2.12 14.58  5.93
212164337  5 3691 4.97  3.09  0.26 0.87 7.91 12.49  9.13
212164356  5 3781 5.00 35.34 13.36 0.39 0.75 15.48  7.26
212165121  5 5370 4.52 26.98  4.80 0.37 0.24 11.55  5.21
212165135  5 5145 4.58 32.71  9.68 0.42 0.79 14.79  --- 
212165225  5 3445 5.05 32.00  8.87 0.39 0.55 15.38  8.85
212165666  5 3720 4.97 15.09  1.12 0.60 3.12 15.16  7.69
212165841  5 4506 4.68 22.28  2.69 0.57 2.45 10.57  --- 
212166348  5 4578 4.66 32.61  9.56 0.39 0.28 14.40  5.09
212166497  5 5033 4.61 22.00  2.60 0.55 1.01 14.03  5.59
212166524  5 4724 4.64 22.28  2.69 0.71 2.92 14.46  6.15
212166550  5 5266 4.53 11.35  0.71 0.64 0.83 14.47  5.03
212166673  5 5172 4.58 28.09  5.49 0.33 0.11 14.05  6.13
212166963  5 5396 4.54 32.93  9.95 0.45 0.88 12.89  --- 
212167040  5 4923 4.67 25.97  4.23 0.53 0.26 13.54  6.18
212167210  5 3891 4.88 32.06  8.93 0.44 0.45 15.37  9.64
212167396  5 5208 4.55 17.41  1.48 0.60 2.50 12.01  5.69
212167652  5 4664 4.65 19.12  1.83 0.40 0.38 13.69  6.58
212167772  5 5631 4.45 25.03  3.78 0.45 0.19 12.91  --- 
212167918  5 5976 4.31 12.88  0.85 0.61 0.50 12.10  2.34
212168230  5 4563 4.65 30.12  7.05 0.43 0.47 14.66  6.78
212168370  5 5684 4.47 28.49  5.77 0.42 0.11 12.95  4.69
212168574  5 5517 4.51  6.48  0.39 0.85 1.85 14.61  3.67
212168763  5 5493 4.50 22.91  2.91 0.31 0.07 12.80  5.82
212168876  5 3774 4.92 29.12  6.24 0.42 0.67 15.66  8.79
212169354  5 4302 4.86 30.87  7.72 0.58 0.74 14.40  6.67
212170146  5 4721 4.61 14.85  1.08 0.74 0.98 14.28  --- 
212170203  5 4283 4.73 24.97  3.75 0.79 0.68 14.11  7.04
212170988  5 4419 4.70 20.94  2.29 0.67 0.67 11.86  7.00
212171009  5 4347 4.72 14.23  1.00 0.83 0.85 14.47  7.05
212171036  5 4972 4.60 24.14  3.39 0.47 0.15 14.06  5.52
212171121  5 3555 5.04 24.17  3.40 0.43 0.49 16.40  9.51
212171351  5 3748 4.97 10.57  0.64 0.79 2.63 16.10  9.08
212171498  5 3651 4.99 19.41  1.90 0.51 0.49 15.15  7.49
212171836  5 3614 4.97 19.44  1.90 0.51 0.58 11.65  7.41
212172112  5 5392 4.55 33.43 10.58 0.39 0.27 14.50  --- 
212172430  5 3860 4.86 25.04  3.78 0.63 0.63 14.42  7.97
212172786  5 5193 4.59 26.99  4.80 0.65 0.35 14.72  5.63
212172887  5 3514 5.07 29.50  6.53 0.36 0.70 16.03 10.51
212172972  5 5567 4.50 21.78  2.53 0.32 0.37 12.67  5.29
212173061  5 4803 4.62 24.00  3.33 0.46 0.19 11.94  6.37
212173422  5 3780 4.89 31.23  8.07 0.41 0.34 14.85  8.63
212173441  5 4160 4.78 30.63  7.50 0.64 0.59 14.67  6.81
212174106  5 4033 4.80 24.59  3.58 0.32 0.48 15.24  7.11
212174161  5 5152 4.57 32.48  9.41 0.48 0.25 13.78  5.49
212174321  5 4463 4.69 26.32  4.42 0.59 0.56 14.79  7.05
212174357  5 4908 4.59 26.69  4.63 0.67 0.57 14.33  5.86
212174677  5 5055 4.59 28.10  5.50 0.50 0.47 13.67  5.89
212174752  5 4765 4.64 25.07  3.79 0.46 0.65 14.16  --- 
212174797  5 5964 4.41 20.86  2.26 0.37 0.05 11.50  5.22
212174799  5 4308 4.74 22.00  2.60 0.58 1.56 14.23  6.37
212175346  5 3472 5.04 32.90  9.91 0.50 0.23 13.36  9.19
212175490  5 3909 4.87 21.58  2.47 0.80 0.86 14.04  7.57
212175799  5 4036 4.85 34.96 12.76 0.32 0.39 13.56  6.43
212176063  5 5844 4.36 14.30  1.01 0.46 0.13 12.39  4.68
212176314  5 5872 4.41  9.38  0.55 0.49 1.74 12.62  4.79
212176350  5 5937 4.32 14.69  1.06 0.61 0.58 12.71  4.16
212176393  5 4001 4.83 15.98  1.24 0.30 0.43 14.58  7.57
212176565  5 4590 4.65 22.97  2.93 0.32 0.22 13.68  6.19
212177445  5 3912 4.85 29.92  6.88 0.32 0.38 14.51  --- 
212177867  5 6233 4.23  5.89  0.36 0.53 0.54  9.43  3.65
212178022  5 4385 4.72 13.58  0.93 0.33 0.26 13.81  --- 
212178158  5 5344 4.55 29.51  6.54 0.36 0.34 13.81  5.81
212178509  5 5245 4.51 26.10  4.30 0.62 0.47 12.64  4.33
212178718  5 5512 4.49 34.05 11.41 0.33 0.09 12.27  --- 
212178895  5 5396 4.54  7.73  0.45 0.31 1.47 11.51  5.60
212179114  5 5882 4.47 13.32  0.90 0.58 1.13 10.54  4.79
212179222  5 3884 4.88 15.42  1.16 0.73 2.56 14.72  8.56
212179337  5 3884 4.88 20.93  2.28 0.52 0.48 14.51  5.79
212179384  5 4287 4.73 23.78  3.24 0.54 1.62 11.44  6.31
212269912  6 3798 4.94 30.60  7.47 0.36 2.03 17.00  --- 
212270936  6 3653 4.97 13.65  0.94 0.85 1.97 12.16  7.78
212272053  6 3708 4.93 31.42  8.27 0.41 0.32 14.35  --- 
212272435  6 4011 4.86 31.39  8.23 0.36 1.13 17.56  --- 
212272676  6 5508 4.49 31.07  7.92 0.35 0.57 14.28  5.32
212273454  6 5992 4.29 31.40  8.24 0.31 0.10 11.96  6.49
212273525  6 4918 4.58 32.71  9.68 0.41 0.34 14.35  5.77
212274780  6 3729 4.93 32.72  9.69 0.41 0.76 15.68  8.30
212275294  6 4392 4.74 29.15  6.25 0.41 0.43 13.39  6.47
212275607  6 3590 4.99 27.90  5.37 0.46 0.95 14.07  8.62
212275853  6 3525 5.04 35.55 13.72 0.40 0.79 13.91  --- 
212276014  6 4904 4.60 21.58  2.47 0.33 0.30 12.43  6.17
212276019  6 4098 4.79 27.95  5.40 0.37 0.35 14.06  7.07
212276093  6 4163 4.77 31.73  8.58 0.40 3.20 16.76  --- 
212276434  6 3892 4.89 14.12  0.99 0.60 0.93 14.50  6.73
212276489  6 3714 4.97 30.50  7.38 0.38 1.15 11.89  --- 
212276665  6 4809 4.62 15.05  1.11 0.41 2.28 13.55  6.52
212276989  6 5146 4.54 21.05  2.32 0.67 0.68 14.26  5.26
212278696  6 5076 4.57 24.81  3.68 0.41 0.19 10.05  5.33
212278784  6 5875 4.44 22.47  2.76 0.34 0.10 12.02  4.22
212279315  6 5793 4.42 35.77 14.08 0.47 1.11 14.75  2.05
212279817  6 3338 5.11 27.67  5.22 0.46 0.67 14.40  9.33
212280209  6 3813 4.91  4.20  0.29 0.43 1.14 15.22  --- 
212280461  6 5850 4.37  2.63  0.24 0.44 0.18 13.84  2.77
212280523  6 5242 4.57 35.96 14.42 0.30 0.33 14.38  6.12
212281224  6 4754 4.63 17.48  1.50 0.71 1.00 14.32  --- 
212281607  6 4721 4.61 35.01 12.83 0.80 0.88  9.72  --- 
212281891  6 3608 5.01 32.30  9.21 0.30 0.82 16.22 10.06
212282010  6 4739 4.63 24.61  3.59 0.30 0.71 14.53  --- 
212282112  6 4030 4.84 13.63  0.93 0.57 0.76 14.27  6.79
212282427  6 3542 5.10 35.99 14.47 0.31 0.30 12.77 10.04
212282982  6 3703 4.98 29.92  6.88 0.63 1.25 13.70  8.38
212283636  6 3687 4.95 15.13  1.12 0.57 1.62 14.68  8.55
212284094  6 5482 4.54 29.89  6.85 0.33 0.17 13.88  5.31
212284520  6 3909 4.85 15.32  1.15 0.74 2.02 14.26  9.28
212284934  6 4038 4.82 33.57 10.76 0.48 0.51 13.32  --- 
212285603  6 3646 4.99 34.39 11.90 0.51 0.25 10.67  --- 
212285613  6 6120 4.26  2.01  0.22 0.41 0.78 13.64  4.29
212286010  6 3676 4.98 22.84  2.88 0.58 0.43 13.04  6.54
212286152  6 3685 4.98 29.38  6.44 0.72 3.10 16.36  --- 
212286234  6 5047 4.58 30.02  6.96 0.31 0.23 14.73  5.29
212286451  6 3854 4.92 35.15 13.05 0.30 4.47 17.44  --- 
212287466  6 4558 4.68 15.12  1.12 0.61 0.50 13.01  6.77
212287473  6 3812 4.96 32.33  9.24 0.61 1.07 13.46  7.43
212288394  6 4323 4.71 31.82  8.68 0.35 0.32 14.55  --- 
212289341  6 3869 4.89 30.61  7.48 0.62 0.82 13.62  8.02
212290421  6 5741 4.39 35.33 13.34 0.37 0.41 14.64  4.21
212290771  6 3626 5.01 35.27 13.25 0.30 1.33 16.67  --- 
212291037  6 3992 4.83 23.48  3.12 0.43 0.25 13.86  --- 
212291164  6 3792 4.91 22.73  2.85 0.74 1.20 14.80  --- 
212291269  6 4783 4.62 31.00  7.85 0.36 0.38 13.16  6.19
212291711  6 4975 4.58 23.05  2.96 0.39 0.11 10.16  5.71
212291811  6 4821 4.60 29.57  6.59 0.36 0.33 13.90  5.24
212291817  6 5996 4.21 10.77  0.66 0.46 0.84 13.95  3.57
212292608  6 4540 4.66 24.84  3.69 0.35 0.82 14.31  6.22
212292620  6 3992 4.82  3.75  0.28 0.72 7.33 13.94  7.91
212292964  6 5315 4.53 25.33  3.92 0.47 0.29  9.57  5.24
212293041  6 5087 4.62  8.93  0.52 0.47 0.49 11.45  --- 
212293380  6 5992 4.26  6.29  0.38 0.83 1.20 13.43  --- 
212293667  6 3853 4.90 28.65  5.88 0.35 0.44 15.06  8.77
212294373  6 5189 4.54 11.01  0.68 0.31 1.89 13.08  5.99
212294562  6 5724 4.45  5.60  0.35 0.47 1.70 13.69  4.21
212294758  6 4786 4.61 23.93  3.30 0.35 0.19 13.30  --- 
212295183  6 3845 4.88  6.07  0.37 0.45 1.88 16.35  8.25
212295198  6 3861 4.90  2.35  0.23 0.36 1.25 14.73  7.61
212295741  6 5785 4.39 20.77  2.24 0.30 0.21 12.67  5.16
212295928  6 3894 4.89 30.65  7.52 0.33 0.25 14.19  8.13
212295931  6 5316 4.53 23.32  3.06 0.37 0.39 14.60  5.78
212296532  6 5503 4.49 31.48  8.33 0.34 0.17 11.38  5.09
212296876  6 5216 4.56 23.26  3.04 0.49 0.20 12.09  5.49
212296911  6 3699 4.97 34.03 11.39 0.30 0.81 14.99  --- 
212297360  6 4262 4.74 18.10  1.61 0.57 0.53 13.99  6.45
212297989  6 4821 4.61 33.90 11.20 0.41 0.38 12.56  --- 
212298018  6 3951 4.81 18.62  1.72 0.50 0.33 14.19  6.19
212298276  6 5585 4.39 31.47  8.31 0.37 0.11 12.33  --- 
212298565  6 3741 4.97 22.51  2.77 0.69 1.29 13.81  7.97
212298731  6 4928 4.56 27.17  4.91 0.47 0.79 14.52  5.87
212298996  6 3851 4.92 17.51  1.50 0.65 0.97 14.93  8.49
212299157  6 4019 4.81 25.42  3.96 0.46 0.85 15.34  9.22
212299288  6 3984 4.84 20.66  2.21 0.53 0.84 15.23  7.82
212299629  6 5108 4.61 29.47  6.51 0.37 0.17 13.65  6.17
212299806  6 3850 4.89 21.70  2.51 0.39 1.42 16.79  --- 
212299812  6 3896 4.89 18.98  1.80 0.46 0.26 13.84  7.94
212299951  6 3802 4.89 34.03 11.38 0.43 0.34 14.81  8.52
212299953  6 3861 4.89 24.09  3.36 0.40 0.39 14.16  8.01
212299964  6 4022 4.86 34.61 12.22 0.46 3.04 16.29  --- 
212300044  6 3839 4.91  4.48  0.30 0.54 1.45 15.76  --- 
212300607  6 4081 4.83 24.95  3.74 0.36 0.35 14.80  7.25
212300748  6 3888 4.86 19.63  1.95 0.47 0.71 14.10  --- 
212300846  6 3853 4.88 25.15  3.83 0.43 0.86 14.99  --- 
212300914  6 4010 4.88 20.60  2.19 0.58 0.52 14.54  --- 
212300971  6 3769 4.89 31.12  7.96 0.48 1.13 13.00  8.04
212300973  6 3937 4.84 15.98  1.24 0.63 1.77 14.49  7.36
212301190  6 5422 4.52 28.20  5.57 0.31 0.37 14.27  5.59
212301576  6 4739 4.64 37.37 17.14 0.35 0.50 14.14  5.82
212301612  6 3661 4.96 21.44  2.43 0.35 0.63 14.40  8.54
212301717  6 3894 4.88 17.74  1.54 0.52 0.47 12.49  6.22
212301909  6 5329 4.58 31.10  7.95 0.31 0.18 14.02  5.58
212302106  6 3704 4.97 21.06  2.32 0.31 2.71 17.44  --- 
212302108  6 5404 4.51 28.55  5.81 0.32 0.21 13.72  --- 
212302393  6 4872 4.60 17.89  1.57 0.50 2.05 14.58  6.39
212302487  6 5265 4.51 36.85 16.08 0.50 0.85 13.37  --- 
212302871  6 4237 4.79 20.80  2.25 0.37 0.12 12.37  7.10
212303223  6 5789 4.30 30.45  7.34 0.33 0.18 12.82  4.77
212303234  6 5457 4.47 25.18  3.85 0.35 0.16 13.58  --- 
212303338  6 5148 4.57 32.27  9.17 0.40 0.05  9.96  4.80
212303469  6 3754 4.98 32.49  9.42 0.56 0.99 14.33  7.32
212303506  6 4496 4.70 27.63  5.19 0.31 0.19 13.93  7.03
212303782  6 3988 4.85 24.99  3.76 0.52 0.46 12.96  --- 
212303824  6 5406 4.50 27.43  5.06 0.55 0.20 12.78  --- 
212304016  6 5251 4.51 24.80  3.67 0.68 0.69 13.73  5.64
212304535  6 4745 4.63 23.77  3.23 0.43 0.24 13.65  6.21
212304861  6 3506 5.01 29.39  6.44 0.31 0.32 14.69  7.22
212305127  6 5935 4.34  7.50  0.44 0.41 2.16 12.62  4.40
212305248  6 3545 5.02 28.25  5.61 0.36 0.36 15.02  8.57
212305455  6 5585 4.43 21.13  2.34 0.67 0.29 12.48  5.26
212306403  6 3874 4.92 25.09  3.80 0.31 5.30 18.06  --- 
212306440  6 3990 4.86 30.58  7.46 0.32 2.14 18.22  --- 
212306446  6 4605 4.66 36.21 14.86 0.34 0.36 14.36  6.56
212306818  6 3609 5.01 25.19  3.85 0.30 0.54 16.34 10.95
212306901  6 3686 4.97 28.95  6.11 0.33 3.67 16.76  --- 
212306975  6 4957 4.60 24.85  3.69 0.37 0.24  9.54  --- 
212307206  6 5369 4.50 24.68  3.62 0.37 0.34 14.52  --- 
212307754  6 3460 5.05 23.16  3.00 0.41 0.62 15.21  9.25
212308086  6 5423 4.53 22.89  2.90 0.33 0.09 12.72  5.28
212308616  6 3609 5.00 21.62  2.49 0.38 0.54 15.41  9.25
212308838  6 5103 4.56 28.24  5.59 0.49 0.75 14.93  5.55
212309151  6 5032 4.60  3.10  0.26 0.68 2.70 12.90  5.34
212309434  6 4043 4.85 21.00  2.30 0.60 0.79 14.44  7.06
212310130  6 4783 4.63 25.96  4.23 0.55 0.60 14.28  6.57
212310608  6 4313 4.74 21.07  2.32 0.43 0.25 13.93  6.73
212310740  6 6098 4.27  3.58  0.27 0.67 1.39 10.59  4.08
212310821  6 5292 4.55  8.27  0.48 0.76 0.86 14.18  4.23
212310982  6 5842 4.40 24.31  3.46 0.39 0.10 12.70  --- 
212311368  6 4419 4.72 24.66  3.61 0.39 0.76 14.55  6.00
212311422  6 4763 4.62 24.72  3.64 0.73 1.90 12.54  6.39
212311534  6 3676 4.98 28.32  5.65 0.50 0.60 14.49 10.05
212312022  6 3877 4.86 25.06  3.79 0.59 0.26 14.24  7.08
212312325  6 3693 4.93 19.21  1.85 0.76 0.97 13.32  8.47
212312640  6 3680 4.99 24.32  3.46 0.37 1.48 16.19  --- 
212312779  6 5286 4.53 26.44  4.49 0.36 0.18 13.60  5.28
212313231  6 3963 4.83 27.19  4.92 0.57 0.93 15.14  7.95
212313595  6 4868 4.61 16.53  1.33 0.77 1.00 11.74  --- 
212313651  6 4134 4.78 27.78  5.29 0.37 0.29 13.53  6.72
212313690  6 5783 4.43 13.93  0.97 0.42 0.28 10.76  --- 
212313718  6 5163 4.59  7.39  0.43 0.83 1.23 14.61  4.96
212314035  6 4675 4.64 13.63  0.93 0.41 0.63 13.56  --- 
212314355  6 3924 4.84 30.48  7.36 0.34 0.17 12.56  7.39
212314584  6 5793 4.35 24.78  3.66 0.42 0.14 13.31  3.68
212314741  6 5202 4.55  8.73  0.51 0.87 5.23 13.96  --- 
212314800  6 5488 4.47 25.17  3.84 0.50 0.25 13.01  5.13
212314907  6 3693 4.96 23.55  3.15 0.45 0.54 15.74  8.10
212314964  6 3486 5.03 19.56  1.93 0.54 1.53 14.90  --- 
212314997  6 5329 4.55 24.82  3.68 0.36 0.64 14.73  5.58
212315473  6 4465 4.70 24.20  3.41 0.55 0.99 14.03  --- 
212315494  6 4817 4.60 31.80  8.66 0.33 0.23 13.74  6.11
212315562  6 3901 4.86 24.15  3.39 0.36 0.34 14.29  --- 
212315955  6 3601 4.98 31.99  8.86 0.49 1.48 15.32  9.09
212315979  6 5481 4.53 25.20  3.86 0.35 0.36 14.38  4.69
212316176  6 3604 5.01 29.25  6.33 0.46 2.73 16.65  --- 
212316536  6 5195 4.57 24.62  3.59 0.44 0.49 14.31  5.47
212316631  6 4608 4.65 22.57  2.79 0.45 0.95 14.54  6.22
212317519  6 5262 4.53 32.76  9.74 0.34 0.17 13.36  5.08
212317623  6 5107 4.55 26.56  4.56 0.30 0.27 13.97  --- 
212318223  6 3647 4.98  4.34  0.30 0.80 2.95 14.63  9.62
212318243  6 4361 4.72 23.11  2.98 0.60 1.97 13.76  6.58
212318392  6 4494 4.68 28.51  5.78 0.33 0.28 14.62  6.58
212318441  6 4068 4.80 32.50  9.43 0.31 0.46 15.82  9.62
212318748  6 3948 4.99 22.54  2.78 0.30 0.56 15.89  6.87
212318785  6 3924 4.86 29.10  6.22 0.55 1.20 12.56  8.11
212318988  6 5741 4.45 26.33  4.43 0.34 0.13 13.44  3.21
212319205  6 3365 5.08  2.46  0.24 0.50 0.83 14.18  --- 
212319305  6 3911 4.86 29.92  6.88 0.36 0.24 14.23  7.95
212319658  6 4084 4.79 14.06  0.98 0.81 1.23 12.25  --- 
212319786  6 5233 4.56 16.46  1.32 0.40 0.11 14.24  --- 
212319788  6 5539 4.49 12.84  0.85 0.85 1.45 13.75  3.66
212319998  6 3328 5.11 33.14 10.21 0.43 0.92 15.08  8.21
212320441  6 3816 4.91 10.66  0.65 0.80 2.09 13.70  8.56
212320717  6 3815 4.90 31.85  8.71 0.37 0.54 14.91  9.16
212320869  6 5005 4.58 29.18  6.28 0.35 0.25 14.18  5.48
212320991  6 5540 4.49 26.16  4.34 0.37 0.42 14.58  4.86
212321395  6 5522 4.49 24.96  3.74 0.43 0.22 13.93  5.16
212321483  6 5019 4.55 23.21  3.02 0.45 0.48 14.72  7.04
212321500  6 4999 4.59 16.72  1.36 0.37 0.73 13.93  5.96
212321970  6 5092 4.59 23.66  3.19 0.36 0.17 13.47  6.22
212322062  6 6052 4.26 24.87  3.70 0.36 0.13 13.06  --- 
212322182  6 3716 4.95 27.11  4.87 0.64 1.70 14.74  8.48
212322192  6 3500 5.06 22.59  2.80 0.44 0.69 14.14  8.54
